,bot
297371,0
125710,0
21770,0
107519,1
52742,1
381048,1
159980,0
322042,1
353809,0
13795,0
276236,0
329962,1
12727,1
322752,1
401432,0
328850,0
225230,0
162098,1
248241,1
141789,1
232424,0
279936,0
357776,0
153528,1
215771,1
405043,1
17738,1
162637,0
346516,0
246018,1
206122,0
362254,1
321277,1
402888,1
296306,1
67766,0
409137,0
50921,1
203298,1
378878,1
360727,1
101239,1
229658,1
10843,0
406372,0
307503,1
240029,0
233200,1
271278,1
291085,0
300093,1
256999,1
167794,0
189591,1
18688,1
157480,0
124761,1
285377,1
58521,1
50220,1
379478,1
124339,0
337573,1
384775,1
324539,0
15748,0
183218,0
200316,0
185854,1
97728,0
189601,0
384193,1
364083,1
338199,1
113101,1
226202,0
22611,0
245465,0
264223,0
378698,1
211793,1
117870,0
344004,0
18420,0
306825,1
318298,1
87242,0
93112,1
268000,1
236341,1
157267,1
122705,1
402219,1
31924,1
84680,0
259740,0
238042,0
191287,1
36267,0
180568,0
88495,0
150070,0
378686,1
163265,0
93156,1
332453,1
45410,1
262338,1
302570,1
291587,1
254351,1
134323,0
189222,0
371689,1
913,0
65960,1
306182,0
99751,0
314119,1
401950,1
192300,1
402318,1
247016,1
15929,0
58129,1
52027,0
90255,0
385068,1
373621,0
92474,1
28859,0
213607,1
404124,0
112109,0
134629,1
82343,1
88748,1
162233,1
392445,0
32501,0
339114,1
204675,0
298453,0
91919,0
308213,1
108335,1
348796,0
225823,1
28170,0
72439,0
110996,0
309828,1
231318,1
20312,0
10133,1
75800,1
106225,1
213476,0
202076,0
299193,1
257669,0
122698,1
276605,0
391547,1
325639,1
313080,0
68489,1
151666,1
11658,0
369212,1
364733,0
46929,1
303103,0
40634,0
99681,1
17138,0
104470,1
334240,1
258354,1
240472,1
173448,1
147691,0
405200,0
136320,1
67927,0
126683,1
129468,0
299985,0
122351,1
86505,1
411540,1
74337,0
277089,1
134056,1
48852,0
229519,0
320471,0
367651,0
339059,1
407266,1
71283,0
383970,0
127837,1
4730,1
388634,0
153368,0
156747,0
380100,0
148465,1
375737,0
218771,0
218290,1
147170,1
410205,0
52503,1
339012,1
323698,1
183458,0
63084,1
399575,1
241630,0
73042,1
311037,0
57617,0
113907,0
328905,0
200319,0
142820,1
331683,0
385845,0
37858,1
13118,1
328571,0
309765,0
29050,0
269454,1
93065,1
87752,1
377926,0
234391,0
309258,0
97864,0
410439,0
159888,1
410178,1
384298,0
170879,0
3188,0
383063,0
361768,0
146751,1
260805,0
200691,0
306106,0
79234,0
370522,1
157324,0
88269,1
43922,1
205139,1
107543,1
32576,0
115269,1
198875,1
27699,0
290096,0
379189,1
35142,0
319024,0
168488,0
73769,0
228275,0
353366,0
379054,1
241927,1
200124,1
316418,0
376347,0
85246,1
55044,0
207407,0
253205,1
363645,1
226755,0
232483,0
202753,1
327579,0
101292,1
290747,1
381788,1
250256,0
346227,0
347856,0
319425,0
344829,1
318436,1
9117,0
221469,0
37144,1
113271,1
349276,1
155143,0
342135,1
123533,0
402938,1
155939,0
147720,0
68997,1
271858,1
263900,1
351541,0
133641,1
245343,0
74597,0
347381,1
251070,1
56349,1
250888,0
118829,1
243855,1
54803,1
214441,0
350580,1
368829,0
124557,1
164652,1
287563,1
393877,0
195047,1
189137,0
119723,0
359781,0
261456,1
292850,1
34181,1
178489,1
289717,1
89262,0
363956,0
117741,0
256035,1
104448,1
329242,1
134418,0
303820,0
102287,0
166721,0
173660,0
156403,0
91543,1
149499,1
48232,0
318328,0
244083,1
40313,0
222966,0
321857,0
40090,0
321825,0
323398,0
29975,1
353658,1
322843,1
154460,0
322985,1
218517,0
126937,1
118943,1
404864,1
181810,1
76505,0
268087,1
90865,0
89227,0
26402,0
376310,0
253754,1
315667,1
166251,1
5185,1
253959,0
22888,0
210501,0
368378,0
21833,1
339293,0
316793,1
68350,0
215261,0
116485,1
102,0
78528,1
381679,0
383164,1
57488,1
236393,1
255675,0
159356,0
39068,0
82953,1
266052,0
166743,0
191441,0
242413,1
340685,1
250413,1
172499,0
189124,0
371253,0
286460,1
185884,1
349557,1
205075,0
378940,1
404433,0
296081,1
209416,0
223811,0
19723,1
209201,0
400537,0
356127,0
29381,0
365916,1
168809,1
3221,1
108315,1
153345,0
211386,1
316533,0
42118,1
397927,1
86455,0
190419,1
272525,1
248162,0
34829,0
174296,0
49219,0
226587,0
315780,1
6313,0
160778,0
52474,0
151702,1
110076,0
165492,0
37658,0
379941,1
98391,0
241184,0
11987,1
90302,0
343202,0
299507,1
160546,0
227776,1
292059,1
408232,0
220810,1
35473,0
172221,0
72650,1
345298,0
35679,1
378148,1
7495,1
398415,0
230868,1
209389,0
97628,0
194098,0
336332,0
11230,1
337312,1
305722,0
285485,1
78884,1
272478,0
232691,1
363265,0
333038,1
47917,1
87920,1
292870,1
9953,0
266543,1
69160,0
31067,0
386977,0
119018,1
298046,0
211186,0
271119,0
367598,1
226990,0
28304,1
264136,0
59290,0
273099,0
340921,1
125653,1
121450,0
378924,1
329659,1
31565,1
346666,1
55775,1
241313,0
341983,0
87048,0
40356,0
181395,0
391575,1
275897,0
207796,0
86428,0
297994,0
211655,1
330969,0
14945,0
79040,1
120120,1
1353,0
366780,0
144276,1
265536,0
23195,0
89896,0
179218,1
48854,0
232361,0
228894,0
396026,1
330392,0
207562,0
276640,0
310972,0
146038,1
346279,0
147532,0
159446,0
42143,1
112915,1
106440,1
203376,0
232108,1
238777,0
44734,1
356279,0
256061,1
5529,1
14401,1
128910,0
88596,0
325543,0
139059,0
240169,0
192517,1
240567,1
344659,1
211211,1
26771,0
120284,0
206515,1
323669,1
277140,1
199923,1
7335,0
200321,0
208157,1
84951,0
141537,1
347455,1
169078,0
46312,1
237265,0
109518,1
179163,1
256602,1
379905,1
240223,1
11670,0
400019,1
223102,1
275100,1
299008,0
227831,0
92493,1
12168,1
124079,0
230530,1
178133,1
380116,0
268361,1
141907,1
70061,1
107664,1
165661,1
246918,0
85819,1
38181,0
198944,0
411914,0
128787,0
34369,0
76269,1
195645,1
135611,0
11333,0
2606,1
159302,0
406150,0
14521,1
81524,0
38756,0
160666,1
309665,0
19027,0
119765,0
137603,0
216195,1
393582,0
400909,0
147926,1
312369,0
170937,0
303705,0
137995,0
16660,1
131214,1
34562,0
71313,1
298655,0
129196,0
404778,1
260736,0
299471,0
279461,1
58837,0
115103,1
127839,1
357419,0
401701,0
283469,1
154079,1
51127,0
111867,1
62917,0
116924,1
247639,0
339366,0
89447,0
214226,1
47134,1
336626,1
215296,0
210126,0
346568,0
260535,0
216661,1
355878,0
236127,0
318102,1
212729,0
408134,1
335864,1
156999,0
67665,0
310887,0
124715,1
79021,1
334682,0
395853,1
398423,0
30404,1
195490,1
337354,1
220587,0
187799,1
401976,1
92613,0
195323,0
292361,1
116289,1
75357,0
240005,0
179186,1
88105,0
170113,1
188477,1
130261,0
304644,1
384960,1
98189,0
114255,1
403554,1
236522,0
94093,1
349728,0
67091,1
198415,0
167598,1
311231,1
227863,0
88171,0
77746,1
2436,0
105175,0
313610,0
266307,1
194060,0
218643,0
360430,1
113808,0
150840,0
272371,1
218674,0
95561,0
406901,0
46157,1
220211,0
162786,1
64196,1
52741,1
194584,1
61864,1
187120,0
384004,0
62905,0
38097,1
1566,1
329622,1
151506,1
388534,0
247777,1
309149,0
16716,0
347726,0
224399,1
390846,1
408162,1
221376,1
381434,0
34268,0
319194,0
38521,0
13803,0
2432,0
409843,0
384028,0
409423,1
383734,0
190384,0
291549,1
200937,0
197269,0
244310,0
358202,0
50724,1
34518,0
213922,1
236841,0
291564,1
257029,0
177242,0
348326,0
90509,1
192308,1
14927,0
302157,0
66691,1
60668,1
175211,1
207462,0
73362,1
361845,1
282359,1
224057,1
94224,1
328291,1
83309,1
388898,0
378180,1
239671,1
201290,0
910,0
339224,0
291000,0
158577,0
73567,1
48978,0
146312,1
405517,0
73345,1
87537,1
26126,0
63472,0
315459,1
205606,1
286456,1
17321,0
179698,0
252157,1
256847,0
184566,1
163919,0
168947,1
31103,1
21260,1
318624,0
3251,1
34260,0
310376,1
239251,0
411049,0
99146,1
201390,1
267202,1
390154,1
211799,1
400141,1
26478,0
76833,1
62684,1
83545,0
131905,1
381746,1
174999,1
193944,0
313809,1
265262,0
113459,0
267388,0
48848,0
38727,0
354260,0
390776,0
136395,1
32562,0
107487,0
245871,0
93312,0
66747,0
368095,0
158232,0
119989,0
135513,0
77976,1
299519,1
14177,1
342823,0
17020,1
113992,0
130803,0
50047,1
17456,0
322768,1
156772,0
246557,0
348671,0
216804,0
60005,1
121535,1
119217,0
333342,0
355010,0
302801,0
55518,0
34253,0
395454,1
32094,1
392745,0
241378,0
174338,1
218012,1
209649,0
90437,0
186856,1
344708,0
191283,1
223915,1
35404,0
247805,0
77779,1
101920,1
148201,1
96790,1
277016,1
301442,1
328742,0
51526,0
386472,1
253450,1
237330,0
67676,0
220676,1
98442,0
230102,0
27401,1
275533,0
80388,0
242159,1
386657,0
394362,0
263814,1
368254,1
61306,1
58764,0
269888,0
383419,0
196858,1
361788,0
355068,0
185186,0
169418,0
343851,1
16898,0
345777,0
73973,1
348373,0
266056,0
139933,0
390523,1
314007,0
71765,1
40604,0
239561,0
22157,0
368514,0
351292,1
136623,0
178530,1
288748,0
149169,0
89644,0
282023,0
339133,1
179515,0
66761,0
76344,0
89394,1
181406,1
216998,1
105966,1
206947,0
305140,1
133032,0
318173,1
209194,0
370690,1
13021,1
190080,1
268347,1
254222,1
289891,1
168798,0
249325,1
278941,1
100602,0
314880,0
245952,0
84067,0
340206,0
327387,0
199259,1
349845,1
134380,0
160272,1
163067,1
365201,0
223946,1
220541,0
314620,0
48102,1
96112,0
344858,1
42880,1
52712,1
189165,0
223993,1
91064,1
168184,1
247919,0
283016,1
287953,0
291739,0
276202,0
282659,1
281711,0
288678,0
73217,0
290782,1
339457,0
10081,0
272548,1
78989,1
315285,1
73824,0
411067,0
105652,1
139459,1
314131,1
404580,0
298551,1
291387,0
407164,0
276254,0
112641,1
263065,0
144245,1
193653,1
66275,1
379540,0
280860,1
114249,1
163927,0
63556,0
320271,1
210849,0
221077,0
263718,1
227149,1
111609,1
105494,0
27903,0
125412,1
41964,1
88115,0
101185,1
42234,0
292809,1
80214,1
22393,1
234467,1
348357,0
278033,0
163169,0
380065,0
244252,0
396431,1
322056,1
91825,1
47365,1
120069,1
262085,0
202670,0
310161,1
305691,1
249893,1
395702,0
193049,1
304499,1
292437,0
187082,1
192452,1
11592,0
349826,1
206498,0
289683,0
5360,1
218858,1
305728,0
236027,1
199466,1
357388,1
139990,0
222253,0
154742,0
78844,1
31250,1
69978,1
39118,0
402003,0
263817,1
103749,0
210897,0
84521,0
88961,0
222948,0
44339,1
245204,1
366413,1
28654,0
108258,0
85467,1
34556,0
123000,0
238582,0
212360,1
124803,0
255612,0
231296,1
152844,0
113444,0
282209,0
92496,1
291711,0
176460,0
233083,0
302013,1
354251,0
105498,0
358301,1
252154,1
104582,0
312157,1
183922,1
220031,0
138535,0
132112,1
144461,0
99335,0
391449,1
59825,0
362502,0
366814,0
326481,1
272139,0
147471,1
368789,0
2361,1
352209,0
208495,1
391322,1
106065,0
4981,1
44693,1
242995,1
191529,1
168592,0
275271,1
182256,1
358936,1
29003,0
334003,1
369693,1
81286,1
86617,1
162589,0
279470,1
98962,0
130102,0
90171,1
390477,0
318991,0
108838,1
278256,1
155827,0
5327,1
59486,1
109354,0
271899,1
321918,0
329398,1
376764,0
151599,1
355828,0
70030,1
353446,1
191934,0
347258,0
386831,1
320549,0
70431,1
266396,1
15912,0
116660,0
317427,0
143995,1
273550,1
165807,1
273144,0
154238,0
109345,0
195146,1
250724,0
377331,0
368413,0
7510,1
143742,1
184188,0
121233,0
244493,0
350101,1
94201,1
36531,1
205569,0
123205,0
175164,1
63375,1
312676,0
379850,0
397171,0
109408,0
307062,0
407925,1
399808,1
321623,0
233515,1
344695,1
185031,0
378072,0
259814,0
288715,0
223674,0
369768,1
208875,0
30757,1
292347,1
224878,0
349163,1
362391,1
73768,0
307016,0
248005,0
116920,1
143522,0
258296,1
244186,0
410925,0
249566,1
226106,0
348157,0
244196,0
178967,0
344686,1
362972,1
63022,1
123949,1
314402,1
129063,0
262291,0
379596,0
198825,1
61307,1
42818,1
211098,1
76847,1
315104,1
51232,0
16729,0
60998,0
189596,1
132054,1
212477,1
123257,0
77662,0
26336,0
173776,0
356031,1
177154,1
163547,0
50037,1
322410,1
95962,0
107814,1
189162,0
182534,0
132950,1
66948,1
341643,0
132705,1
69486,0
110683,1
399249,1
61052,1
382643,1
203710,0
366257,0
295463,1
369031,1
27191,0
215060,1
76992,0
368731,0
19173,1
205784,1
73021,1
285467,1
182832,1
387326,0
207560,0
167127,1
144702,0
110090,0
115805,1
403743,1
68457,1
138626,1
142712,0
291242,1
68711,0
410210,0
161342,0
251696,0
281957,0
146370,1
157469,0
20206,0
176706,0
318497,1
6443,1
187230,0
263451,1
250694,0
391897,1
67686,0
178749,0
265764,0
334865,0
388546,0
114586,0
358270,0
295219,1
258482,1
73228,0
404262,0
314274,1
261565,0
376878,0
214025,0
130040,1
138753,0
387268,1
71921,0
67547,1
350918,0
77759,1
67884,1
100200,0
283938,1
140489,0
243797,0
158906,0
125326,1
51871,1
142830,1
674,0
109819,1
284731,1
252102,1
383053,0
234936,0
157002,0
91389,1
244797,0
145516,0
288373,0
288930,1
240445,1
295615,0
175525,0
10501,1
712,1
335584,1
141078,1
241709,0
3865,1
323750,1
354315,0
204175,0
326392,1
213129,0
295477,1
117922,0
76021,0
239451,0
109375,0
138030,1
157981,0
302921,0
36838,1
275507,0
99613,1
207807,0
212262,1
357729,0
123211,0
330096,0
203474,1
67970,0
111756,1
230171,0
329721,0
100812,1
165203,0
97858,0
260342,0
149109,0
184109,0
15041,1
105198,0
384636,0
289898,1
79243,0
264784,1
386597,1
291946,0
52620,1
55895,0
155865,0
31453,1
408227,0
218193,0
298624,0
297008,0
36389,1
28179,0
110365,1
53603,1
186391,1
390368,0
124042,0
294871,0
13245,0
174050,0
312709,0
157055,0
234912,0
234531,0
278804,1
380571,1
313725,1
115195,1
124738,1
56209,0
318100,1
159738,0
96557,0
68293,0
1868,1
399428,1
64759,1
205392,1
401394,0
138426,0
325686,1
400254,0
215945,0
174829,0
140556,1
317670,1
117157,1
248454,0
338162,1
336310,0
375882,0
162925,1
22453,0
408540,1
210429,1
289297,1
223506,0
373438,1
342800,0
234954,0
167348,1
336171,0
102750,0
134290,0
336363,0
146540,1
224041,1
410344,1
342578,0
316115,1
369781,1
240192,0
208695,1
334453,0
18048,1
240261,1
93787,0
50712,1
279941,0
239000,0
194671,0
231387,1
350253,0
310021,0
284132,0
10619,1
193973,0
381455,0
386739,1
192223,0
306794,0
14283,0
341535,0
152463,1
177539,0
13458,1
386319,0
27915,0
92386,0
86239,1
370018,0
398525,1
95411,0
69164,0
314770,1
365528,0
108954,1
197046,1
241675,0
39727,1
177948,1
139678,0
325071,0
391211,0
140787,0
311309,0
309166,0
95929,0
107716,1
61697,1
238491,1
125968,0
293870,1
225917,0
289584,0
344537,0
157935,0
67454,1
394572,1
60478,1
158425,1
356974,0
59376,1
250114,0
25955,0
136801,1
82738,1
388164,1
168701,0
281051,1
208018,0
187733,1
113442,0
196472,1
66049,1
295483,1
176510,1
301771,1
382055,0
268577,0
305572,0
110006,0
113359,0
47269,0
226427,0
115703,1
189381,1
70016,1
222237,0
391362,1
103855,1
388994,1
257415,0
158700,1
98634,0
52061,0
123419,1
144994,0
280093,0
224817,0
170642,1
151470,1
36816,1
27342,0
213685,1
306822,1
318649,0
148927,1
371108,1
60404,1
180725,0
194081,0
117956,0
304014,1
326551,1
297226,0
142857,1
201558,1
390390,0
381335,1
47349,1
371615,1
286031,0
366499,1
258636,1
333617,0
105954,1
390766,0
294558,0
387769,0
241987,1
236131,0
54145,0
46280,0
164425,1
198990,0
279514,0
155483,0
176107,0
282124,0
35673,1
254609,1
44175,1
282871,0
234763,1
279683,1
67049,1
57793,0
162254,1
68452,1
23913,0
109344,0
312698,0
205106,1
87254,0
208884,0
217263,1
219537,1
324173,1
347817,0
392814,0
373890,0
250985,0
219660,1
305223,0
308017,1
81241,1
87054,0
24091,1
136709,1
223053,0
200896,0
32520,0
166689,1
159326,0
366684,1
12252,0
276497,1
288043,0
194116,1
333105,1
54682,1
227992,0
103012,1
373292,1
344233,1
60224,1
45087,1
238228,1
140831,0
18976,1
219250,1
301548,1
339164,1
407223,1
215893,0
236156,0
232459,0
155588,1
187074,1
306265,0
70916,1
272353,1
403996,0
101283,1
396422,1
361740,0
339877,0
175803,0
202816,1
284377,1
195941,1
69487,0
150025,0
58792,0
173688,0
336300,0
26399,0
362367,1
261226,1
95481,0
315682,1
364984,1
387653,0
63587,0
204496,0
20816,0
127241,1
405649,0
114522,0
680,0
52355,0
58551,1
325312,1
408294,0
259760,0
40666,0
102739,0
284690,1
43032,1
99066,0
121512,1
70223,1
286968,0
79307,1
90461,0
296706,0
341410,1
146657,0
322527,1
205980,0
23051,1
333051,1
267365,0
213592,0
25493,1
38002,1
74020,0
181981,0
354261,0
22416,0
250478,1
294643,1
270135,0
230257,0
91208,1
400772,1
380650,1
221795,0
158490,1
229054,0
163420,0
150467,0
182606,1
255022,1
93320,0
115482,0
250328,1
282012,0
206545,1
107181,0
406368,0
90286,0
217891,0
168721,0
406223,0
169622,0
320947,1
137438,1
314294,1
22834,0
397947,1
345980,1
345569,0
309467,0
67474,1
331161,0
316426,0
341760,1
386214,0
249348,1
259585,1
145918,1
196037,0
126510,1
297100,0
173260,1
384007,0
384784,1
19785,1
344665,1
78612,0
351782,1
201110,0
166900,1
179579,0
64490,1
374339,1
97280,1
392109,1
411913,0
63302,1
189965,0
383593,0
396135,1
315902,0
130179,0
214375,0
379115,1
292221,1
159389,0
237957,1
143318,1
77694,0
24513,1
153505,1
131685,1
118534,0
33032,1
219833,1
226385,1
31369,0
62607,1
370711,1
245966,0
11125,1
83766,1
348909,0
273216,1
348831,1
406692,0
25780,1
411290,1
397360,0
234859,1
101255,1
94096,1
331634,0
262730,1
107439,0
15215,1
84881,0
257114,0
109313,0
286449,1
232902,1
125396,1
340392,1
327561,0
241155,0
388828,0
11097,0
302329,1
376162,1
182158,1
118881,1
356866,1
321876,0
48082,1
9066,1
16272,0
132285,1
395202,0
409586,0
310423,0
220028,0
362461,1
392042,0
104716,1
58391,1
79521,1
54301,0
192562,1
287824,0
260243,0
382171,1
284548,0
381979,1
205147,1
382128,1
158000,1
348685,0
375460,1
24785,0
285896,1
190945,1
382960,1
326573,1
20987,1
254224,1
387429,0
368774,0
19684,1
60281,1
341963,0
11960,1
252780,0
159958,0
28556,0
321446,1
409890,0
166970,1
75257,0
366364,1
187459,1
229104,0
197144,0
60824,0
275272,1
231376,1
35345,1
317577,0
240535,1
235362,1
19728,1
141044,1
326826,1
388651,0
340589,0
196659,0
223069,0
214908,1
229452,1
214044,0
158018,1
324566,0
105548,0
243548,0
55170,0
408384,0
56955,0
52555,1
293911,1
223455,1
234283,1
86316,0
400278,0
90443,0
250109,0
215492,0
33870,1
159087,0
393769,0
355059,0
247579,0
58824,0
223964,1
382847,1
97771,0
377301,0
181050,0
192817,1
250682,0
151109,1
167412,0
324437,1
197524,1
370665,1
340892,1
84014,0
237183,1
258882,1
94458,0
231153,0
247501,0
21607,1
150911,1
38500,0
177445,1
230892,1
396321,1
55507,0
64143,1
249915,1
46738,0
395339,0
81564,0
284034,0
208656,1
256701,1
281934,0
310064,0
227062,1
173087,1
120272,0
234731,1
200789,0
349002,0
374982,0
286864,0
54436,1
125321,1
288612,0
33580,0
288971,1
182397,1
60592,0
102817,1
51685,1
271251,1
247965,0
54652,1
356083,1
110590,0
375487,1
199217,1
132470,1
206795,1
235866,0
4843,0
3411,1
367975,1
411275,1
39480,1
146527,1
190199,1
20897,0
227209,1
168446,0
155245,0
325382,1
220525,0
2769,1
44483,1
407347,0
87037,0
353921,0
387462,0
351163,1
352355,0
144165,1
329432,0
41907,1
199474,1
87879,1
139479,1
192668,0
211735,1
290030,0
230094,0
391392,1
33962,0
218445,1
14971,0
80522,0
77522,0
135952,0
158823,1
78212,1
221869,1
347827,0
236310,1
34047,1
284569,0
64281,0
106936,1
17550,1
228609,1
173749,0
45360,0
63576,0
335677,0
166751,0
16476,0
86870,0
322679,0
387300,0
5774,0
343558,1
132027,1
69467,0
402751,1
348124,0
244063,1
90741,1
102446,0
114914,0
330798,1
94083,1
325718,0
161635,1
97158,1
278678,1
404447,0
203344,0
381338,1
75861,1
274628,1
348258,1
224599,0
96522,0
219694,1
86232,1
73406,0
249852,1
52639,1
203981,0
113088,1
400479,1
118884,1
159737,0
323353,0
344083,0
241423,1
180550,0
343506,1
298300,1
320093,0
192113,1
210446,1
282224,0
169025,0
345409,0
388477,1
125904,0
225960,0
11441,1
346905,1
49726,0
155762,1
384944,1
22739,0
374815,0
67535,1
47638,0
347053,0
63480,0
93498,1
168580,0
237937,1
93003,1
33181,0
207001,0
20633,1
201869,0
40244,1
74303,0
385975,0
95715,1
394425,0
90908,0
140964,0
323070,0
211613,1
217133,1
86459,0
128082,1
166008,0
323039,0
182794,1
303727,0
392353,1
327877,0
319218,0
278268,1
380375,0
246662,1
109468,0
188306,0
124616,1
394139,1
342100,1
94711,1
223496,1
149589,0
162566,0
130361,1
158654,1
261566,0
194552,1
159666,0
374471,1
210261,0
405765,1
390655,0
291521,1
381320,1
274837,1
322120,1
345064,1
308700,0
227041,1
331351,0
110035,0
255360,0
14519,1
25740,1
55962,0
264511,0
259936,0
384743,1
285520,1
373686,0
323714,1
255026,1
273940,0
249445,1
188094,1
271406,0
390210,1
318266,1
31269,1
160393,1
114932,0
341209,0
35062,0
194543,1
234435,1
328658,0
110625,1
42319,0
141025,1
330785,1
16740,0
393449,0
287009,0
68382,0
16831,0
227006,1
254162,1
94792,1
275941,0
82815,0
285015,1
314973,1
109083,1
188124,1
277141,1
18430,0
2897,1
405585,0
190305,0
60287,1
95707,1
387328,0
169661,0
352801,1
149415,1
32714,0
400839,0
313325,1
27003,0
154120,1
292691,0
252065,1
103858,1
57648,0
406171,0
305209,0
89622,0
358970,1
43212,0
92126,1
392164,1
5065,0
44784,1
119993,0
101966,1
11988,1
395376,0
258432,1
180264,1
299023,0
407561,0
398845,0
265928,1
386005,1
362303,1
9538,1
295720,0
43537,0
200852,0
294958,0
27518,1
335871,1
258311,1
97975,1
243954,0
335967,0
87200,0
404542,0
199349,1
44506,0
232475,0
46822,1
1334,0
253485,1
264774,1
389024,1
143132,1
331622,0
242940,1
44926,0
64778,1
208602,1
180131,0
316528,0
368620,0
166641,1
49515,0
189722,1
59551,0
50211,1
376918,1
215368,0
15940,0
242324,1
237263,0
83407,0
385906,0
321919,0
29434,1
30148,1
356271,0
263488,1
66223,1
10827,0
339914,0
57237,1
188149,1
81270,1
189746,1
143466,1
52890,1
361151,0
10738,0
42739,1
99588,0
224523,0
129716,1
348731,0
342217,1
182618,1
24389,1
61162,0
300127,0
323632,1
13159,1
81460,1
50185,0
124266,0
278145,0
328271,1
250722,0
45052,1
306237,0
389747,0
177328,1
98513,1
301823,1
86357,0
391685,0
63329,1
359433,1
229339,0
317731,1
189836,0
142484,1
118378,1
321746,0
215667,0
208772,1
344670,1
281271,0
256839,0
229451,1
193479,0
18426,0
307945,0
399283,1
210063,1
374773,1
274683,1
150213,0
253961,0
329074,0
49678,0
82429,1
364920,1
270371,0
84303,1
48369,1
254917,1
327585,0
198237,1
317556,0
103915,1
171331,1
245063,0
299577,1
39270,0
402197,1
67949,0
222208,0
40877,0
169752,1
169011,0
230913,1
147554,0
190434,1
142033,1
113701,0
124324,0
113618,0
127658,0
151197,1
221275,0
50946,1
48349,1
334357,1
250539,1
195929,1
382187,1
214796,0
111178,1
81961,1
158123,1
37941,1
175203,1
29139,1
393420,0
354344,0
358623,0
205764,1
311943,0
224566,0
52245,0
205322,1
268424,0
20233,0
86898,0
130585,1
57113,0
173179,1
279294,1
28239,1
368994,0
115836,1
380876,0
15991,0
17935,1
148291,1
242714,1
292153,0
106994,1
192795,1
240278,1
1710,0
148551,0
384970,1
137564,0
361642,1
95741,1
102348,1
357751,0
128273,1
277946,1
56469,0
331852,0
71225,0
183487,0
348016,1
253126,1
164662,1
260526,0
377159,0
358444,0
295966,0
118285,1
159256,1
125758,0
381228,1
252104,1
59387,1
24359,1
97816,0
280567,1
304464,1
255320,0
239380,0
278572,0
272221,0
252934,0
19535,1
163523,0
330778,1
178753,0
262420,0
387360,0
235532,0
164257,0
52505,1
140816,0
13631,1
379825,0
394808,0
158616,1
242578,1
7764,0
339582,1
149071,0
406696,0
191751,1
302861,0
306284,0
72849,0
29697,1
151375,0
163616,1
32905,0
77969,1
232467,0
254239,1
78581,1
14897,1
250026,0
113104,1
404692,0
108847,1
275023,0
140083,0
384622,0
206352,0
355000,0
56756,1
77718,1
382820,1
340343,1
249226,0
18091,1
37423,0
260723,0
383035,0
391472,1
148936,1
109858,1
349686,1
11519,0
19199,1
373748,0
136280,0
101369,1
210881,0
315167,1
150423,0
121958,0
3754,0
139500,0
56563,0
268148,1
139113,0
21742,0
206955,0
149284,0
83485,0
245140,1
253915,0
214363,0
227361,0
223613,0
121044,0
369827,1
245245,1
15999,0
65384,0
312013,0
32127,1
84618,0
123138,0
281659,0
222573,0
151211,0
321529,0
20819,0
100175,1
123528,0
331843,0
52461,0
247584,0
175432,1
153730,1
295882,0
376402,1
392876,0
221509,0
270914,1
179058,1
282865,0
88990,0
221502,0
323972,1
196761,1
406185,0
14698,0
283267,1
215913,0
372127,0
136703,1
53589,1
45966,1
312770,0
2276,1
254089,1
162847,0
89642,0
298580,1
262268,0
252308,1
55857,0
305411,1
189935,0
8533,0
382997,1
283263,1
403708,1
108121,0
180888,0
100772,0
63553,0
274395,0
277410,0
218746,0
208658,1
214166,1
69475,0
60305,1
407370,0
50792,1
270698,0
212126,0
48904,0
272746,1
4750,1
124993,1
85619,1
43796,1
361684,1
238845,1
401644,1
69811,1
102257,0
186081,1
191550,1
239744,0
337152,1
122821,1
23835,0
92828,1
341585,0
402645,1
116939,1
216611,1
271499,0
396253,1
218359,1
115078,1
292261,1
173299,1
15096,1
40336,0
167384,1
90589,1
158388,1
184366,0
410911,0
221163,1
12367,1
365951,1
205421,1
59880,0
375519,1
52824,1
354853,0
75910,0
101784,0
343580,1
367956,1
275723,0
260874,0
51210,0
239524,0
55297,1
97382,0
232587,1
394492,0
378773,0
17758,1
357186,1
89248,0
320001,0
210110,0
233564,1
361421,1
169269,0
176535,1
117745,0
117311,0
279260,1
155724,1
394648,0
28213,1
284071,0
255635,0
332264,0
297330,0
105694,1
62485,0
352822,1
281626,0
291758,0
4598,1
324703,0
290298,1
51338,0
335767,0
264870,0
155882,0
375148,0
274009,1
130174,0
176482,0
128128,0
156426,0
308373,0
331573,0
222706,0
41948,1
93226,0
72472,0
150111,0
217532,0
350675,0
374236,0
172968,1
55092,0
397089,0
336064,0
260015,0
324430,1
371115,1
215393,0
83978,0
343672,1
350052,0
293813,1
261586,0
90041,1
84401,1
92557,0
367324,0
267152,0
96547,0
50100,0
357570,1
127057,0
332535,0
206281,0
220070,0
284726,1
97639,0
223694,0
352872,1
163525,0
249897,1
66053,1
107204,1
123350,0
261940,0
46386,1
341224,0
405154,1
302501,1
410054,0
180710,0
107363,1
393773,0
329285,1
103918,1
143228,1
115887,1
275225,1
268825,1
390745,0
2618,1
102370,1
43674,1
152920,1
301683,0
394009,0
14116,1
300471,1
203655,0
329609,1
303781,0
32874,1
79105,0
6067,0
147110,1
12605,0
370530,1
168494,0
132227,1
218037,1
70266,1
401215,0
328243,1
381018,1
194505,1
270150,0
339180,1
403458,1
145828,1
179013,1
